afd,code,from,updated,to,location_id,location_verification,name,speciale1,speciale2,speciale4,speciale4,sks,,valid
sgh,2010,01-01-2009,16-04-2009,01-01-2500,84,Region Hovedstaden,Lungeklinikken SIP,161,2,,,SKS,,1
sgh,2011,01-04-1976,22-04-1999,31-05-1999,84,Region Hovedstaden,"HELSINGØR, ØRSHOLT",133,2,,,SKS,,3
sgh,2012,01-01-1993,01-01-1993,31-12-1993,84,Region Hovedstaden,"HELSINGØR, FAS ØST",103,1,,,,,
sgh,2012,01-01-1994,30-05-2000,01-06-2000,84,Region Hovedstaden,Sygehuset Øresund,103,1,,,SKS,,3
sgh,2013,10-10-1995,26-02-2020,05-03-2020,84,Region Hovedstaden,Institutionen Humlegården,161,2,,,SKS,,3
sgh,2014,01-09-2004,29-10-2004,01-01-2500,84,Region Hovedstaden,"Urologisk Specialklinik, Hørsholm",161,2,,,SKS,,1
sgh,2015,01-01-2000,18-02-2009,28-02-2009,84,Region Hovedstaden,Frederiksborg Amts Støtte- og Kontaktcenter,138,1,,,SKS,,3
sgh,2015,01-03-2009,09-03-2010,17-03-2010,84,Region Hovedstaden,Frederiksborg Amts Støtte- og Kontaktcenter,141,1,,,SKS,,3
sgh,2016,01-01-2002,21-03-2007,31-03-2007,84,Region Hovedstaden,Frederiksborg Klinikken,161,2,,,SKS,,3
sgh,2017,01-01-2002,30-11-2004,30-11-2004,84,Region Hovedstaden,Øjenklinikken i Rungsted,161,2,,,SKS,,3
sgh,2017,01-03-2007,20-02-2007,01-01-2500,84,Region Hovedstaden,"Allergi og Lungeklinikken, Helsingør",161,2,,,SKS,,1
sgh,2018,01-01-2002,28-11-2002,01-01-2500,84,Region Hovedstaden,Øjenlæge Jens Thygesen,161,2,,,SKS,,1
sgh,2019,01-01-2003,07-04-2017,30-04-2017,84,Region Hovedstaden,Øjenlæge Tom Christensen,161,2,,,SKS,,3
sgh,2020,01-10-2004,26-02-2020,05-03-2020,84,Region Hovedstaden,Speciallæge i Øjensygdomme Claus Henrik Nielsen,161,2,,,SKS,,3
sgh,2021,01-09-2004,30-11-2004,01-01-2500,84,Region Hovedstaden,Øjenlæge Claus engler,161,2,,,SKS,,1
sgh,2022,01-11-2004,17-05-2006,31-05-2006,84,Region Hovedstaden,Tværfagligt SmerteTeam,161,2,,,SKS,,3
sgh,2023,01-11-2004,30-11-2004,01-01-2500,84,Region Hovedstaden,Nordsjællands Snorke- og Apnøklinik,161,2,,,SKS,,1
sgh,2024,01-01-2005,02-06-2010,20-06-2010,84,Region Hovedstaden,"Angelica Lauritzens Speciallægeklinik, Hillerød",161,2,,,SKS,,3
sgh,2025,01-02-2005,17-05-2005,01-01-2500,84,Region Hovedstaden,Speciallæge i kvindesygdomme Henrik Skensved,161,2,,,SKS,,1
sgh,2026,01-08-2005,10-04-2014,30-04-2014,84,Region Hovedstaden,Allerød Privathospital & Idrætsklinik,161,2,,,SKS,,3
sgh,2027,01-09-2005,29-07-2011,06-08-2011,84,Region Hovedstaden,Arresødal Privathospital A/S,161,2,,,SKS,,3
sgh,2028,01-11-2005,17-08-2006,01-01-2500,84,Region Hovedstaden,Arresødal Hospice,170,2,,,SKS,,3
sgh,2029,01-01-2006,26-09-2019,31-10-2019,84,Region Hovedstaden,Plastikkirurgisk Speciallægeklinik,161,2,,,SKS,,3
sgh,2030,01-01-2006,17-02-2006,01-01-2500,84,Region Hovedstaden,Øjenklinikken Profylax,161,2,,,SKS,,1
sgh,2031,01-06-2007,17-08-2007,01-01-2500,84,Region Hovedstaden,Rungsted Øjenklinik,161,2,,,SKS,,1
sgh,2032,01-11-2007,20-11-2007,01-01-2500,84,Region Hovedstaden,Hjertelægerne i Hillerød,161,2,,,SKS,,1
sgh,2033,01-01-2008,06-09-2010,20-09-2010,84,Region Hovedstaden,Hjertelægerne i Hillerød,161,2,,,SKS,,3
sgh,2034,01-11-2007,25-04-2018,03-05-2018,84,Region Hovedstaden,Ørenæsehalsklinikken i Hørsholm,161,2,,,SKS,,3
sgh,2035,01-09-2008,26-05-2011,03-06-2011,84,Region Hovedstaden,Rudersdal Søvnapnøklinik,161,2,,,SKS,,3
sgh,2036,01-09-2008,18-02-2009,01-01-2500,84,Region Hovedstaden,Kildehøj Privathospital,162,2,,,SKS,,3
sgh,2037,01-11-2008,16-12-2011,31-12-2011,84,Region Hovedstaden,Pilonidalklinikken,161,2,,,SKS,,3
sgh,2038,01-03-2009,18-02-2009,01-01-2500,82,Region Midtjylland,Klinik for Mave og Tarmsygdomme,161,2,,,SKS,,1
sgh,2039,01-06-2009,20-05-2009,01-01-2500,84,Region Hovedstaden,Psykologerne i Hillerød,162,2,,,SKS,,1
sgh,2040,01-07-2009,12-06-2009,01-01-2500,84,Region Hovedstaden,A2 Reumatologi & Idrætsmedicin A/S,161,2,,,SKS,,1
sgh,2041,01-08-2009,26-02-2016,05-03-2016,84,Region Hovedstaden,"Speciallæge i Dermato-venerologi, Annette Wolff-Sneedorff",161,2,,,SKS,,3
sgh,2042,01-01-2010,07-04-2017,30-04-2017,84,Region Hovedstaden,Søvn- og snorkeklinikken i Frederikssund,161,2,,,SKS,,3
sgh,2043,01-02-2010,13-12-2012,31-12-2012,84,Region Hovedstaden,Aleris Ungplan,162,2,,,SKS,,3
sgh,2044,01-06-2010,03-06-2010,01-01-2500,84,Region Hovedstaden,Bjerregaard Plastikkirurgisk Klinik,161,2,,,SKS,,1
sgh,2045,01-02-2011,26-02-2020,05-03-2020,84,Region Hovedstaden,Hørsholmklinikken,161,2,,,SKS,,3
sgh,2046,01-11-2011,14-10-2011,01-01-2500,84,Region Hovedstaden,Laser Medical ApS,161,2,,,SKS,,1
sgh,2047,01-01-2012,09-09-2016,17-09-2016,84,Region Hovedstaden,Hudklinikken Johannes Kristensen,161,2,,,SKS,,3
sgh,2048,01-09-2017,29-12-2017,01-01-2500,84,Region Hovedstaden,CPH Privathospital A/S,161,2,,,SKS,,1
sgh,2049,01-12-2023,19-12-2023,01-01-2500,84,Region Hovedstaden,Øjenklinikken Syn,161,2,,,SKS,,1
sgh,2088,01-01-2000,18-12-2008,31-12-2008,84,Region Hovedstaden,"Anden rekvirent, Frederiksborg Amt",140,9,,,SKS,,3
sgh,2099,01-01-2009,18-12-2008,01-01-2500,84,Region Hovedstaden,"Anden rekvirent, Region Hovedstaden",140,9,,,SKS,,1
sgh,2501,01-04-1976,31-10-2002,31-12-2002,85,Region Sjælland,Amtssygehuset i Roskilde,102,1,,,SKS,,3
sgh,2501,01-01-2003,18-12-2006,31-12-2006,85,Region Sjælland,"Roskilde Amts Sygehus, Roskilde",102,1,,,SKS,,3
sgh,2501,01-01-2007,18-02-2009,31-03-2009,85,Region Sjælland,Roskilde Sygehus,102,1,,,SKS,,3
sgh,2502,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"KØGE, AMTSSYGEHUSET I",103,1,,,,,
sgh,2502,01-01-1978,31-10-2002,31-12-2002,85,Region Sjælland,Amtssygehuset i Køge,103,1,,,SKS,,3
sgh,2502,01-01-2003,18-12-2006,31-12-2006,85,Region Sjælland,"Roskilde Amts Sygehus, Køge",103,1,,,SKS,,3
sgh,2502,01-01-2007,18-02-2009,31-03-2009,85,Region Sjælland,Køge Sygehus,103,1,,,SKS,,3
sgh,2503,01-01-1987,18-02-2009,31-03-2009,85,Region Sjælland,Amtssygehuset Fjorden,121,1,,,SKS,,3
sgh,2510,01-01-2000,31-08-2011,08-09-2011,85,Region Sjælland,"Socialpsykiatrisk Klinik, Roskilde Misbrugsinstitution",162,2,,,SKS,,3
sgh,2511,01-10-2004,12-05-2011,20-05-2011,85,Region Sjælland,Ortopæd. Kirurgisk Klinik,161,2,,,SKS,,3
sgh,2512,01-06-2006,17-08-2006,01-01-2500,85,Region Sjælland,Hospice Sjælland,170,2,,,SKS,,1
sgh,2513,01-01-2009,18-02-2009,01-01-2500,85,Region Sjælland,Køge Øjenklinik,161,2,,,SKS,,1
sgh,2514,01-07-2011,21-02-2014,28-02-2014,85,Region Sjælland,Allergiklinikken i Roskilde,161,2,,,SKS,,3
sgh,2514,01-03-2014,21-02-2014,01-01-2500,85,Region Sjælland,Børne- & Allergiklinikken v/ speciallæge Hans Peter Jacobsen,161,2,,,SKS,,1
sgh,2520,01-01-2002,26-04-2010,01-01-2500,85,Region Sjælland,Kirurgisk Klinik Roskilde ApS,161,2,,,SKS,,3
sgh,2521,01-01-2002,04-08-2015,12-08-2015,85,Region Sjælland,Greve Privathospital,161,2,,,SKS,,3
sgh,2522,01-01-2002,26-02-2020,05-03-2020,85,Region Sjælland,Privatklinikken Nattero,161,2,,,SKS,,3
sgh,2523,01-01-2002,04-08-2015,12-08-2015,85,Region Sjælland,Klinikken for grå stær,161,2,,,SKS,,3
sgh,2524,01-01-2002,21-05-2008,31-05-2008,81,Region Nordjylland,Speciallægerne Jørgensen,161,2,,,SKS,,3
sgh,2524,01-06-2008,21-05-2008,01-01-2500,85,Region Sjælland,Roskilde Privathospital,161,2,,,SKS,,1
sgh,2525,01-01-2003,23-05-2016,31-05-2016,85,Region Sjælland,Øjenlæge Ole Baun ApS,161,2,,,SKS,,3
sgh,2526,01-11-2006,04-08-2015,31-08-2015,85,Region Sjælland,Sydkystens Kirurgiske Klinik,161,2,,,SKS,,3
sgh,2526,01-09-2015,04-08-2015,01-01-2500,85,Region Sjælland,Kirurgisk Klinik Solrød,161,2,,,SKS,,1
sgh,2527,01-08-2007,17-10-2007,01-01-2500,85,Region Sjælland,Billesbølles Privatklinik,161,2,,,SKS,,1
sgh,2528,01-05-2009,15-06-2009,01-01-2500,85,Region Sjælland,Kvindeklinikken,161,2,,,SKS,,1
sgh,2529,01-08-2009,16-10-2012,31-10-2012,85,Region Sjælland,Roskilde Øjenklinik,161,2,,,SKS,,3
sgh,2529,01-11-2012,20-02-2015,28-02-2015,85,Region Sjælland,Roskilde Øjenklinik v. Jesper Thulesen,161,2,,,SKS,,3
sgh,2530,01-03-2010,04-03-2010,01-01-2500,85,Region Sjælland,Sirculus ApS,162,2,,,SKS,,3
sgh,2531,01-04-2009,26-02-2020,05-03-2020,85,Region Sjælland,Ortopædkirurgisk Klinik Køge,161,2,,,SKS,,3
sgh,2532,01-05-2012,25-02-2017,05-03-2017,85,Region Sjælland,Roskilde Øjenklinik v. Jair Nicolini,161,2,,,SKS,,3
sgh,2532,06-03-2017,25-02-2017,01-01-2500,85,Region Sjælland,Øjenklinikken Hestetorvet v. Jair Nicolini,161,2,,,SKS,,1
sgh,2533,01-01-2016,25-02-2017,05-03-2017,85,Region Sjælland,Roskilde Øjenklinik v. Jesper Thulesen,161,2,,,SKS,,3
sgh,2533,06-03-2017,08-03-2020,16-03-2020,85,Region Sjælland,Øjenklinikken Hestetorvet v. Jesper Thulesen,161,2,,,SKS,,3
sgh,2534,01-01-2020,05-02-2024,13-02-2024,85,Region Sjælland,Demensudredning Danmark - Sjælland,163,2,,,SKS,,3
sgh,2588,01-01-2000,18-12-2008,31-12-2008,85,Region Sjælland,"Anden rekvirent, Roskilde Amt",140,9,,,SKS,,3
sgh,3000,01-01-1995,19-01-2009,28-02-2009,85,Region Sjælland,Sygehus Vestsjælland,102,1,,,SKS,,3
sgh,3001,01-04-1976,26-06-2001,30-06-2001,85,Region Sjælland,Centralsygehuset i Holbæk,102,1,,,SKS,,3
sgh,3001,01-07-2001,27-06-2002,31-12-2002,85,Region Sjælland,Holbæk Sygehus,102,1,,,SKS,,3
sgh,3002,01-04-1976,31-05-2001,30-04-2001,85,Region Sjælland,Centralsygehuset i Slagelse,102,1,,,SKS,,3
sgh,3002,01-05-2001,27-06-2002,31-12-2002,85,Region Sjælland,Slagelse Sygehus,102,1,,,SKS,,3
sgh,3003,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,KALUNDBORG SYGEHUS,103,1,,,,,
sgh,3003,01-01-1978,27-06-2002,31-12-2002,85,Region Sjælland,Kalundborg Sygehus,104,1,,,SKS,,3
sgh,3004,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,RINGSTED SYGEHUS,103,1,,,,,
sgh,3004,01-01-1978,01-09-1999,31-08-1999,85,Region Sjælland,RINGSTED/HASLEV SYGEHUS,104,1,,,SKS,,3
sgh,3004,01-09-1999,27-06-2002,31-12-2002,85,Region Sjælland,Ringsted Sygehus,104,1,,,SKS,,3
sgh,3005,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"SÆBY PR. HØNG, SYGEHUSET I",104,1,,,,,
sgh,3005,01-01-1978,26-04-1999,30-04-1999,85,Region Sjælland,"SÆBY PR. HØNG, SYGEHUSET I",105,1,,,SKS,,3
sgh,3006,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,NYKØBING SJÆLLAND SYGEHUS,104,1,,,,,
sgh,3006,01-01-1978,15-12-1997,31-12-1998,85,Region Sjælland,NYKØBING SJÆLLAND SYGEHUS,105,1,,,SKS,,3
sgh,3007,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,HASLEV SYGEHUS,104,1,,,,,
sgh,3007,01-01-1978,01-01-1978,31-12-1982,85,Region Sjælland,HASLEV SYGEHUS,105,1,,,,,
sgh,3007,01-01-1983,01-01-1983,31-12-1993,85,Region Sjælland,HASLEV SYGEHUS,104,1,,,,,
sgh,3008,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,SKÆLSKØR SYGEHUS,104,1,,,,,
sgh,3008,01-01-1978,01-01-1978,31-12-1983,85,Region Sjælland,SKÆLSKØR SYGEHUS,106,1,,,,,
sgh,3009,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"SKÆLSKØR, ANDELSFORENINGERNES",119,2,,,,,
sgh,3009,01-01-1978,01-01-1978,31-12-1982,85,Region Sjælland,"SKÆLSKØR, ANDELSFORENINGERNES",106,2,,,,,
sgh,3009,01-01-1983,11-06-2010,18-06-2010,85,Region Sjælland,Gigthospitalet i Skælskør,150,2,,,SKS,,3
sgh,3009,19-06-2010,21-12-2012,31-12-2012,85,Region Sjælland,Center for sundhed og træning Skælskør,150,2,,,SKS,,3
sgh,3009,01-01-2013,21-12-2012,01-01-2500,85,Region Sjælland,Gigtforeningen - SANO,150,2,,,SKS,,1
sgh,3010,01-04-1976,26-06-2001,30-06-2001,85,Region Sjælland,Amtshospitalet i Nykøbing S,121,1,,,SKS,,3
sgh,3010,01-07-2001,27-06-2002,31-12-2002,85,Region Sjælland,Psykiatrihospitalet i Nykøbing Sj.,121,1,,,SKS,,3
sgh,3011,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"DIANALUND, KOLONIEN FILADELFIA",119,2,,,,,
sgh,3011,01-01-1978,01-01-1978,31-12-1984,85,Region Sjælland,"DIANALUND, KOLONIEN FILADELFIA",111,2,,,,,
sgh,3011,01-01-1985,01-01-1985,31-12-1985,85,Region Sjælland,"DIANALUND, EPILEPSIHOSPITAL",101,2,,,,,
sgh,3011,01-01-1986,03-11-2010,01-01-2500,85,Region Sjælland,Epilepsihospitalet Filadelfia,161,2,,,SKS,,3
sgh,3012,01-04-1976,01-04-1976,31-12-1982,85,Region Sjælland,"SLAGELSE, FORSORGSCENTRET ANDE",420,3,,,,,
sgh,3012,01-01-1983,06-05-1998,31-05-1998,85,Region Sjælland,"SLAGELSE,FORSORGSC.ANDERSVÆNGE",420,1,,,SKS,,3
sgh,3013,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"HOLBÆK, SYGEHJEMMET I",122,1,,,,,
sgh,3013,01-01-1978,01-01-1978,30-12-1987,85,Region Sjælland,"HOLBÆK, SYGEHJEMMET I",121,1,,,,,
sgh,3013,31-12-1987,31-12-1987,31-12-1991,85,Region Sjælland,"HOLBÆK, SYGEHJEMMET I",450,1,,,,,
sgh,3014,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"SORØ, SYGEHJEMMET I",122,1,,,,,
sgh,3014,01-01-1978,01-01-1978,30-12-1987,85,Region Sjælland,"SORØ, SYGEHJEMMET I",121,1,,,,,
sgh,3014,31-12-1987,31-12-1987,31-12-1991,85,Region Sjælland,"SORØ, SYGEHJEMMET I",450,1,,,,,
sgh,3015,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"SORØ, ORTOPÆD-KIRURGISK SYGEHU",119,1,,,,,
sgh,3015,01-01-1978,01-01-1978,31-12-1988,85,Region Sjælland,"SORØ, ORTOPÆDKIRURGISK SYGEHUS",111,1,,,,,
sgh,3016,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,KORSØR SYGEHUS,111,1,,,,,
sgh,3016,01-01-1978,01-01-1978,31-12-1992,85,Region Sjælland,KORSØR SYGEHUS,102,1,,,,,
sgh,3017,01-01-1985,01-01-1985,31-12-1985,85,Region Sjælland,"DIANALUND, PSYKIATRIHOSPITAL",121,1,,,,,
sgh,3017,01-01-1986,27-06-2002,31-12-2002,85,Region Sjælland,Psykiatrihospitalet Dianalund,121,1,,,SKS,,3
sgh,3018,01-01-1986,01-01-1986,14-08-1991,85,Region Sjælland,"BEHANDLINGSINSTITUT, HASLEV",132,3,,,,,
sgh,3018,05-09-1991,27-02-2004,31-03-2004,85,Region Sjælland,Sclerosehospitalet i Haslev,132,2,,,SKS,,3
sgh,3018,01-04-2004,14-10-2009,21-10-2009,85,Region Sjælland,Sclerosehospitalet i Danmark,151,2,,,SKS,,3
sgh,3018,22-10-2009,08-07-2011,15-07-2011,85,Region Sjælland,Sclerosecentrene i Danmark,151,2,,,SKS,,3
sgh,3018,16-07-2011,04-10-2017,31-12-2017,85,Region Sjælland,Sclerosehospitalerne i Danmark,151,2,,,SKS,,3
sgh,3019,01-01-2002,19-08-2014,31-08-2014,85,Region Sjælland,Privathospitalet Valdemar,161,2,,,SKS,,3
sgh,3019,01-09-2014,01-02-2018,28-02-2018,85,Region Sjælland,Hospitalet Valdemar,161,2,,,SKS,,3
sgh,3020,01-09-2008,05-08-2015,13-08-2015,85,Region Sjælland,BUP klinik v/speciallæge i børne- & ungdomspsyk Ingrid Sindø,162,2,,,SKS,,3
sgh,3021,01-09-2008,04-06-2013,12-06-2013,85,Region Sjælland,"Privathospitalet Sorana, Sorø",161,2,,,SKS,,3
sgh,3022,01-01-2007,28-06-2011,05-07-2011,85,Region Sjælland,"Psykiatrihospitalet Skovhus, Granhøjen",162,2,,,SKS,,3
sgh,3022,06-07-2011,28-06-2011,01-01-2500,85,Region Sjælland,Skovhus Privathospital,162,2,,,SKS,,1
sgh,3023,01-01-2009,26-02-2020,05-03-2020,85,Region Sjælland,Hjertemedicinsk Klinik,161,2,,,SKS,,3
sgh,3024,01-05-2009,28-04-2009,01-01-2500,85,Region Sjælland,Hudlægeklinikken i Slagelse,161,2,,,SKS,,1
sgh,3025,01-11-2009,26-11-2009,01-01-2500,85,Region Sjælland,Hospicegården Filadelfia,170,2,,,SKS,,1
sgh,3026,01-05-2011,22-08-2011,01-01-2500,85,Region Sjælland,Allergiklinikken i Slagelse,161,2,,,SKS,,1
sgh,3027,01-01-2012,24-04-2013,01-01-2500,85,Region Sjælland,Forvandlingshuset,162,2,,,SKS,,1
sgh,3028,01-01-2014,24-02-2014,01-01-2500,85,Region Sjælland,Hjemmefødselsordningen Sjælland,161,2,,,SKS,,1
sgh,3029,01-03-2016,14-10-2016,31-10-2016,85,Region Sjælland,Billeddiagnostisk Selskab,161,2,,,SKS,,3
sgh,3029,01-11-2016,12-04-2019,30-04-2019,85,Region Sjælland,Selandiaklinikken A/S,161,2,,,SKS,,3
sgh,3030,01-05-2017,29-11-2022,07-12-2022,85,Region Sjælland,"Aleris-Hamlet, Ringsted",161,2,,,SKS,,3
sgh,3030,08-12-2022,29-11-2022,01-01-2500,85,Region Sjælland,"Aleris Hospitaler, Ringsted",161,2,,,SKS,,1
sgh,3031,01-11-2023,19-12-2023,01-01-2500,85,Region Sjælland,HHA Privatklinik I/S,162,2,,,SKS,,1
sgh,3088,01-01-2000,18-12-2008,31-12-2008,85,Region Sjælland,"Anden rekvirent, Vestsjællands Amt",140,9,,,SKS,,3
sgh,3500,01-01-2002,19-01-2009,28-02-2009,85,Region Sjælland,Storstrømmens Sygehus,102,1,,,SKS,,3
sgh,3501,01-04-1976,15-06-2006,30-06-2006,85,Region Sjælland,Centralsygehuset i Næstved,102,1,,,SKS,,3
sgh,3502,01-04-1976,15-06-2006,30-06-2006,85,Region Sjælland,Centralsygehuset i Nykøbing F,103,1,,,SKS,,3
sgh,3503,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"FAKSE, AMTSSYGEHUSET I",103,1,,,,,
sgh,3503,01-01-1978,01-01-1978,31-12-1993,85,Region Sjælland,"FAKSE, AMTSSYGEHUSET I",104,1,,,,,
sgh,3503,01-01-1994,15-06-2006,30-06-2006,85,Region Sjælland,Amtssygehuset i Fakse,105,1,,,SKS,,3
sgh,3504,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"MARIBO, AMTSSYGEHUSET I",103,1,,,,,
sgh,3504,01-01-1978,01-01-1978,31-12-1989,85,Region Sjælland,"MARIBO, AMTSSYGEHUSET I",111,1,,,,,
sgh,3505,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"NAKSKOV, AMTSSYGEHUSET I",103,1,,,,,
sgh,3505,01-01-1978,01-01-1978,31-12-1993,85,Region Sjælland,"NAKSKOV, AMTSSYGEHUSET I",104,1,,,,,
sgh,3505,01-01-1994,15-06-2006,30-06-2006,85,Region Sjælland,Amtssygehuset i Nakskov,105,1,,,SKS,,3
sgh,3506,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,"STEGE, AMTSSYGEHUSET I",104,1,,,,,
sgh,3506,01-01-1978,15-06-2006,30-06-2006,85,Region Sjælland,Amtssygehuset i Stege,105,1,,,SKS,,3
sgh,3507,01-04-1976,01-04-1976,31-12-1993,85,Region Sjælland,"VORDINGBORG, AMTSHOSPITALET I",121,1,,,,,
sgh,3507,01-01-2001,19-01-2009,28-02-2009,85,Region Sjælland,Psykiatrien i Storstrøm Amt,121,1,,,SKS,,3
sgh,3508,01-04-1976,01-04-1976,31-12-1977,85,Region Sjælland,PRÆSTØ FORSORGSC. EVENSØLUND,,,,,,,
sgh,3509,01-04-1976,01-04-1976,31-12-1983,85,Region Sjælland,RØDBYGÅRD FORSORGSCENTER,420,3,,,,,
sgh,3510,01-04-1976,01-04-1976,31-12-1983,85,Region Sjælland,"NÆSTVED, FORSORGSCENTRET I",420,3,,,,,
sgh,3511,01-01-1977,01-01-1977,31-12-1977,85,Region Sjælland,"STEGE, AMTSPLEJEHJEMMET",122,1,,,,,
sgh,3511,01-01-1978,01-01-1978,31-12-1986,85,Region Sjælland,"STEGE, AMTSPLEJEHJEMMET",121,1,,,,,
sgh,3512,01-01-1977,01-01-1977,31-12-1983,85,Region Sjælland,"SAKSKØBING, BEHANDLINGSHJEMMET",122,1,,,,,
sgh,3512,01-01-1984,01-01-1984,31-12-1988,85,Region Sjælland,SAKSKØBING BEHANDL.HJ SAXENHØJ,121,1,,,,,
sgh,3513,01-01-2002,29-10-2004,31-10-2004,85,Region Sjælland,Øjenlæge Tommy Røder,161,2,,,SKS,,3
sgh,3514,01-01-2002,31-08-2011,08-09-2011,85,Region Sjælland,Cataractklinikken i Næstved,161,2,,,SKS,,3
sgh,3515,01-01-2002,29-10-2004,31-10-2004,85,Region Sjælland,Øjenlæge Kim Aaen,161,2,,,SKS,,3
sgh,3516,01-01-2002,25-08-2004,31-08-2004,85,Region Sjælland,Øjenklinikken ved Michael Movin,161,2,,,SKS,,3
sgh,3517,01-01-2004,07-04-2017,30-04-2017,85,Region Sjælland,Speciallæge Axel Bomholt,161,2,,,SKS,,3
sgh,3518,01-09-2004,12-05-2011,20-05-2011,85,Region Sjælland,Ryg & Orto,161,2,,,SKS,,3
sgh,3519,01-01-2006,26-02-2020,05-03-2020,85,Region Sjælland,Øjenlæge Jens Højbjerg,161,2,,,SKS,,3
sgh,3520,01-01-2006,27-01-2017,03-02-2017,85,Region Sjælland,Kirurgisk Center Møn,161,2,,,SKS,,3
sgh,3520,04-02-2017,25-08-2017,01-09-2017,85,Region Sjælland,Center for kirurgi & Åreknudecenter,161,2,,,SKS,,3
sgh,3520,02-09-2017,25-08-2017,01-01-2500,85,Region Sjælland,Aareknudecenter,161,2,,,SKS,,1
sgh,3521,01-05-2006,17-08-2006,01-01-2500,85,Region Sjælland,Privatklinikken Guldborgsund,161,2,,,SKS,,1
sgh,3522,01-09-2006,17-11-2006,01-01-2500,85,Region Sjælland,Guldborgsund Øjenklinik,161,2,,,SKS,,1
sgh,3523,01-04-2008,21-04-2008,01-01-2500,85,Region Sjælland,Privathospitalet Møn,161,2,,,SKS,,1
sgh,3524,01-01-2007,17-09-2008,01-01-2500,85,Region Sjælland,Hudlægen i Næstved/v. Niels Bech-Thomsen,161,2,,,SKS,,1
sgh,3525,01-08-2008,04-08-2015,01-01-2500,85,Region Sjælland,Øjenkirurgisk Center Fakse,161,2,,,SKS,,3
sgh,3526,01-01-2010,26-11-2009,01-01-2500,85,Region Sjælland,Svanevig Hospice,170,2,,,SKS,,1
sgh,3527,01-05-2009,26-02-2016,05-03-2016,85,Region Sjælland,Ortopædklinikken i Nykøbing F,161,2,,,SKS,,3
sgh,3528,01-05-2010,18-05-2010,01-01-2500,85,Region Sjælland,"Børnelæge og Allergiklinik, Birgitte F. Videbæk",161,2,,,SKS,,3
sgh,3529,01-08-2011,12-01-2012,01-01-2500,85,Region Sjælland,Speciallæge i pædiatri Jesper Brandt Andersen,161,2,,,SKS,,1
sgh,3530,01-02-2012,24-02-2012,01-01-2500,85,Region Sjælland,"Aareknudeklinikken, Næstved",161,2,,,SKS,,1
sgh,3531,01-11-2016,27-11-2016,01-01-2500,85,Region Sjælland,Øjencenter Maribo,161,2,,,SKS,,1
sgh,3588,01-01-2000,18-12-2008,31-12-2008,85,Region Sjælland,"Anden rekvirent, Storstrøms Amt",140,9,,,SKS,,3
sgh,3800,01-01-2007,17-06-2008,01-01-2500,85,Region Sjælland,Region Sjællands Sygehusvæsen,102,1,,,SKS,,1
sgh,3899,01-01-2009,18-12-2008,01-01-2500,85,Region Sjælland,"Anden rekvirent, Region Sjælland",140,9,,,SKS,,1
sgh,4001,01-04-1976,17-08-2007,31-08-2007,84,Region Hovedstaden,Bornholms Centralsygehus,103,1,,,SKS,,3
sgh,4001,01-09-2007,17-08-2007,01-01-2500,84,Region Hovedstaden,Bornholms Hospital,103,1,,,SKS,,1
sgh,4002,01-04-1976,01-04-1976,31-12-1977,84,Region Hovedstaden,NEXØ SYGEHUS,104,1,,,,,
sgh,4002,01-01-1978,01-01-1978,31-12-1990,84,Region Hovedstaden,NEXØ SYGEHUS,111,1,,,,,
sgh,4003,01-04-1976,01-04-1976,31-12-1977,84,Region Hovedstaden,ALLINGE SYGEHUS,,,,,,,
sgh,4004,01-04-1976,01-04-1976,31-12-1977,84,Region Hovedstaden,SVANEKE SYGEHUS,104,1,,,,,
sgh,4004,01-01-1978,01-01-1978,31-12-1983,84,Region Hovedstaden,SVANEKE SYGEHUS,106,1,,,,,
sgh,4005,01-04-1976,01-04-1976,31-12-1977,84,Region Hovedstaden,ÅKIRKEBY SYGEHUS,104,1,,,,,
sgh,4005,01-01-1978,01-01-1978,31-12-1982,84,Region Hovedstaden,ÅKIRKEBY SYGEHUS,106,1,,,,,
sgh,4010,01-06-2009,26-03-2010,06-04-2010,84,Region Hovedstaden,Speciallæge Juergen Schwarzenburg,162,2,,,SKS,,3
sgh,4088,01-01-2000,18-12-2008,31-12-2008,84,Region Hovedstaden,"Anden rekvirent, Bornholms Amt",140,9,,,SKS,,3
